0.5164,0.1927,-0.3701,0.6575,-0.065,-39.802
0.2747,0.6418,-0.48,-0.7059,12.612,0.0118
-0.4726,-0.7244,-0.3179,0.9201,14.156,-0.9664
-0.2606,0.5603,-0.0358,22.484,-38.266,32.011
-0.4869,-0.7594,-0.3402,0.5392,0.8981,-0.1743
0.9653,-10.989,-13.255,12.532,0.09,26.995
-0.3218,-0.7848,-0.2521,0.8426,-18.946,-10.548
-0.3056,-0.7677,-0.2582,0.5751,-0.5488,-0.2727
-0.4177,-10.991,-0.1662,-0.0359,13.491,0.7247
-16.017,-0.7058,0.1843,-24.337,-0.4642,-42.362
-0.4213,-12.445,-0.3172,-13.299,-0.7813,10.967
0.175,-0.9593,-0.0491,-0.9457,-0.3241,-0.6547
-0.9628,0.4725,-0.1646,28.137,-0.9687,27.382
-0.398,-13.156,-0.215,-15.92,0.0984,13.371
0.2089,-0.9946,0.2712,17.623,0.5236,24.95
-0.2158,-0.6614,-0.2027,-0.39,0.2612,0.4712
0.481,-0.9516,-0.3271,11.648,0.8534,26.548
-0.327,-11.404,-0.2835,-13.386,0.9709,10.646
0.4332,-0.8391,-0.1767,16.453,12.547,27.262
-32.873,0.2686,0.193,22.541,14.474,31.108
-0.5529,0.2861,-0.0552,27.833,0.3805,30.172
-0.4811,-12.048,-0.1167,-13.213,13.259,17.994
-0.2179,-11.728,-0.3876,-0.7764,0.5778,0.361
-0.445,-0.7915,-0.1592,0.494,-10.187,-0.9298
-0.4163,-12.423,-0.2567,10.212,-0.2587,-22.782
-12.657,0.2633,-0.626,-19.456,-11.319,-15.621
-0.4055,-10.879,-0.326,19.083,17.89,-15.28
-0.0527,-0.468,0.1236,0.6765,0.2084,0.0096
0.7577,-10.087,-0.5943,0.519,-0.7447,-0.5288
-0.3824,-0.5856,-0.2447,0.2535,-0.574,-18.127
0.5311,-0.8615,-0.39,0.4248,0.5213,27.018
-0.1234,-0.9183,-0.3019,0.8195,-0.2472,-0.865
0.2679,-12.11,-0.2781,-0.2103,-0.6204,0.2165
0.4203,-0.7756,-0.2284,15.328,0.0604,23.187
-0.1567,-0.8529,-0.1183,-0.8653,0.208,0.5837
0.1867,-0.9292,-0.0531,-16.199,-0.1359,-17.444
0.0276,-14.35,-0.2988,13.727,13.725,23.452
0.4552,-12.001,-0.4432,-0.4363,-16.721,-0.8155
-11.926,0.6569,-0.0776,-20.652,-0.1191,-0.859
0.4257,-12.507,-0.201,-10.882,-19.001,-0.9825
23.693,-11.939,-23.022,10.022,-0.0828,28.58
0.5784,0.276,-0.5216,-0.6281,-0.3851,-29.738
-0.5727,-0.3636,0.2151,0.2091,-0.6123,0.7769
-0.4812,-0.5944,0.0802,20.838,-12.056,-0.7783
-22.03,0.0631,-0.3314,-25.837,-19.703,-22.659
-0.7394,-0.0055,0.0652,12.607,-0.7392,-0.6816
0.1897,-0.5973,0.0818,-0.6849,-0.6547,-25.071
-0.3519,-12.499,-0.2932,0.6141,-0.3653,-18.461
-0.5821,-0.6842,0.3848,14.958,-0.769,-0.136
0.1171,-0.5918,0.2022,-13.278,-0.7121,-12.605
-0.2108,-0.7391,-0.0991,-0.2616,-0.6651,0.0187
12.719,-12.297,-15.905,0.8648,0.1483,27.606
-0.1964,-0.3821,0.072,0.8876,0.8882,-0.7428
0.5465,-12.69,-0.468,-0.5964,-0.8027,-0.717
-0.2367,-10.575,-0.203,-14.147,0.721,21.741
0.2962,-12.476,-0.3015,-0.2646,-0.2464,-0.3013
0.1692,-12.08,-0.2801,23.368,-18.495,15.139
0.3669,-0.2315,-0.1769,18.052,-0.06,0.5529
0.4799,-12.996,-0.3258,-0.5865,-0.2067,0.1477
0.7774,-0.5923,-14.955,-16.556,34.256,11.91
13.593,-15.768,-18.009,-0.6995,35.509,0.873
-0.3063,-11.869,-0.2178,12.733,-0.4354,-17.448
-0.3477,-0.6487,-0.2346,0.3401,-0.4013,-0.954
0.645,-0.1993,-11.544,-10.699,27.264,0.9466
-23.501,-0.1074,-0.5078,-23.874,-22.373,-30.225
27.695,-10.092,-19.781,-0.2326,-25.322,-29.843
0.4425,-0.7917,-0.3069,0.3418,0.0623,23.257
-0.1071,0.2584,-0.106,22.877,-0.0214,31.93
-0.4135,-0.8058,-0.3175,0.6673,11.553,-0.2615
0.0245,0.3902,-0.2373,0.9914,13.636,18.067
0.2385,-0.9978,0.0323,-0.167,0.2501,-13.701
0.5079,-0.5899,-0.33,-0.0591,-0.667,-18.808
0.2444,-0.616,0.1309,-0.5146,-0.3803,-14.007
13.277,-0.5358,-10.524,-0.0593,-14.937,-34.17
-0.1109,0.8458,-0.1246,-0.6953,13.976,-13.021
-0.5539,-0.7415,-0.2094,0.3372,-22.091,-0.9737
12.528,-10.176,-0.8545,0.0653,-0.3545,-25.631
-0.3408,-0.879,-0.2298,-0.8173,0.1794,18.676
0.2852,-0.7721,-0.238,0.8465,-0.0515,0.7699
0.2227,-0.8104,-0.0848,-12.013,-0.4777,-14.504
0.2025,-0.962,-0.1351,-0.2311,0.2712,0.0772
25.206,-0.8434,-15.619,-0.4368,-14.195,-35.179
0.4742,0.3532,-0.6227,-10.929,12.265,0.6932
0.1164,-11.907,-0.0499,-21.642,18.944,-30.61
-0.4514,0.5583,-0.3535,21.973,-0.9719,20.108
0.2789,-0.9871,-0.0915,-0.9237,-0.6928,-0.8247
-0.225,-0.9463,-0.1866,0.0997,0.7896,0.5033
-0.2951,-0.662,0.291,-0.2036,-0.3807,15.365
-0.2488,-0.6654,-0.1019,-10.789,0.4459,15.462
-0.2955,-0.7616,-0.1294,0.4326,-0.5455,-0.6737
-39.272,0.3921,-0.1921,22.202,12.64,30.192
-0.1543,-13.005,-0.3957,18.939,-0.1699,-20.667
-0.1618,-0.7124,-0.2587,0.0858,-34.228,-0.6545
0.4243,-10.259,-0.2221,0.8334,-0.0653,17.977
-19.034,0.3346,-0.2766,30.895,29.512,31.22
0.2441,-11.399,-0.5146,0.146,-0.0519,0.2955
0.4189,-0.5811,-0.8332,0.3239,0.6627,-15.827
-0.3732,-11.543,-0.277,-0.3186,-0.4005,0.3745
-0.1883,-0.6411,0.1564,-18.048,-0.7555,-23.66
-12.015,0.0309,0.1223,12.173,12.684,0.1671
-0.0665,-0.6222,0.2341,-0.9161,-0.6669,-14.202
0.2708,-0.9106,-0.008,-15.597,0.2211,-27.834
-36.176,-0.5515,0.045,38.603,0.5615,31.427
-0.2697,-0.8864,-0.1326,-12.719,0.0877,11.448
0.3074,-0.9973,-0.0825,-20.993,0.3714,-22.869
16.011,-0.4695,-0.9993,-0.5915,-0.3021,-22.792
-0.4068,-12.425,-0.2121,0.5082,0.4753,-0.6471
0.0775,-0.8021,-0.2393,15.163,0.5676,0.8299
0.2998,0.3121,-0.3836,-0.3916,0.6041,-19.624
-21.317,-0.9361,-0.6188,0.2208,0.078,25.474
0.2956,-10.513,-0.0373,22.62,-0.0553,35.638
-0.2791,-0.8704,-0.1568,0.1702,-0.5477,-15.309
-0.5569,0.4704,-19.828,-0.2142,-0.7073,-23.679
-29.637,0.2279,0.0972,-28.627,-19.077,-32.676
10.076,-0.805,-18.475,-0.6199,11.182,28.821
-0.2935,-0.6809,-0.125,-0.7784,0.1866,12.146
-0.6915,-0.2097,0.1169,11.419,0.6373,-0.446
10.734,-0.0592,-10.801,-0.8011,22.655,14.666
0.0881,-0.5133,0.1966,-0.2844,-0.9169,-23.413
19.838,-15.369,-16.445,-0.1392,0.2691,26.497
0.3568,-0.6048,-0.0986,-0.1986,-0.308,-16.138
0.2092,-0.9091,-0.1721,0.1452,10.006,0.6646
-0.231,-0.6548,-0.2045,0.502,0.0583,-0.4172
-0.5773,-0.2979,0.1232,0.699,-0.3012,0.4355
0.3564,-0.8893,0.0112,0.0209,-0.4725,-24.308
12.648,-0.7708,-12.004,-0.0584,-0.3201,-32.181
0.4122,-0.6667,-0.3219,0.412,-10.051,-0.0964
-0.6265,-0.7917,-0.1974,0.5189,10.579,-0.2371
0.0139,0.1864,-0.4581,0.367,11.21,-0.2124
-0.2154,-0.7453,-0.089,-10.653,0.0498,19.174
0.0443,0.4394,-0.1485,0.4752,11.098,10.647
-0.2912,-0.8422,-0.2721,-0.775,-0.3896,0.5341
0.494,-0.5887,-0.2956,15.268,0.7048,31.161
0.5731,11.913,-0.3083,-0.6083,-0.1741,0.2488
-0.0984,0.765,-0.1201,-10.19,10.822,-20.703
-0.4323,-10.496,-0.1898,13.255,0.6769,-14.374
-0.0946,-0.5404,0.1326,-0.7655,-19.041,-24.764
0.8387,-0.7304,-14.031,-0.869,0.1197,-18.591
0.4247,0.7944,-0.3667,-0.307,0.5343,-0.0502
-0.0763,-0.4193,0.2011,-14.02,0.0563,-17.543
26.088,-0.6492,-10.574,13.567,-31.52,-28.999
27.296,-0.7863,-12.337,0.6123,-17.379,-33.395
0.0873,-0.8407,0.5206,16.824,-0.385,31.748
-0.2101,-14.418,-0.2124,15.67,13.939,-10.825
0.3534,-0.9464,-0.33,0.6744,-0.5742,10.642
0.3682,-0.9124,-0.1274,-0.8346,0.8986,-29.537
0.0459,0.8384,-0.0352,-0.5819,-0.4815,-29.745
-0.2867,-0.2881,0.2015,12.834,-0.6874,0.267
0.0194,0.6152,-0.3017,-0.6407,-20.563,0.2886
0.1072,-0.8442,-0.0565,-19.937,-0.09,-21.697
0.4243,-10.449,-0.3102,10.855,0.578,31.874
-0.5928,-10.629,-0.2619,10.595,-0.9387,-31.1
0.8007,-0.4682,-13.891,-0.5658,20.738,19.784
-0.1123,0.7203,-0.0118,-0.9082,0.5341,-10.149
0.0567,-0.8933,-0.1039,-21.16,0.2814,-17.384
-0.3098,-11.58,-0.2089,10.384,-0.5061,-16.825
-0.3549,-0.5088,0.2276,10.595,-10.055,-0.1467
-0.5663,-0.826,-0.2546,0.2589,-10.673,-0.8696
-0.2576,-0.6193,-0.128,-0.8399,15.55,31.437
-0.3845,-0.5533,0.0647,-25.82,-0.7572,-29.468
0.4041,0.6529,-0.2063,-0.4204,14.886,-0.3925
-0.2014,-0.9611,-0.4506,12.578,-24.512,-0.9717
0.3504,-14.595,-0.237,-26.719,-0.0106,-20.213
0.4028,-0.8849,-0.088,0.285,0.3738,15.086
-33.172,0.0505,0.0331,-20.212,0.4343,-15.265
-0.7407,-0.4512,-0.0349,0.8189,0.7249,-0.4383
-0.3769,-0.7029,-0.3216,0.0847,-0.1099,0.1317
0.1118,0.6272,-0.3904,-11.071,0.8395,0.251
-0.7522,-0.6729,-0.1826,0.9004,0.9335,-21.224
0.5591,-0.5445,0.2256,-0.8931,-10.863,-15.074
-0.3069,-0.6438,-0.1094,-0.3578,-0.8877,-0.6367
0.5823,-12.468,-0.2585,-0.451,0.3513,-0.7737
-30.468,-0.5586,-0.253,-24.902,-14.995,-18.142
