0.2207,-10.829,-0.196,0.7794,11.246,20.88
-0.51,-10.005,-0.2446,0.2116,-10.786,-0.4103
-0.2564,-10.113,-0.204,16.124,0.5056,-0.4043
0.821,0.0359,-0.8793,-0.0231,0.0658,-35.353
0.4144,-0.7906,-0.2785,0.7794,0.4902,0.7081
-0.392,-10.284,-0.2919,-0.064,0.5512,12.76
-0.3445,-0.7121,-0.3437,20.671,0.241,-24.136
0.1426,-0.7621,-0.0859,-15.154,-0.3072,-21.085
-0.4869,-0.3481,0.0183,11.88,0.2367,-0.3377
-12.463,0.3689,-0.1149,29.326,15.976,28.78
-0.3282,-0.9805,-0.2532,15.352,0.7438,-10.348
26.161,-14.179,-21.601,-0.3779,-0.44,-29.739
0.1121,-0.443,0.2156,-15.311,-0.0037,-13.557
-0.4139,-0.7034,-0.1237,0.2944,-11.904,-0.3575
-0.2235,-0.9828,-0.2516,0.2285,-12.265,-0.2303
0.5179,0.4773,-0.5247,-0.3547,-0.3908,-28.148
0.2076,-0.7082,-0.4035,24.157,11.693,22.264
-0.579,0.7461,-0.2192,-0.524,12.118,0.4511
0.2148,-0.8965,-0.089,-22.089,-0.3334,-21.373
0.8497,-12.22,-0.7647,15.139,26.75,58.357
-32.487,0.0248,0.0178,-28.553,0.1656,-14.546
-0.1843,-0.6405,-0.104,-11.144,-0.0794,11.207
-0.4281,-10.252,-0.4516,-0.6032,0.7133,-0.2669
-0.0375,0.8021,-0.142,-0.6563,0.5122,-14.849
-0.9136,0.8972,-0.386,10.103,-20.131,29.767
-0.149,-11.332,-0.2293,10.281,-11.748,-0.6186
-0.2697,-0.7271,-0.0555,-0.6787,0.2077,11.865
0.1168,10.26,-0.019,-14.536,-10.234,-0.7445
0.3865,0.2578,-0.4152,-0.6055,-0.5639,-37.611
-0.4873,-11.689,-0.1488,-0.6231,13.891,10.962
-0.0561,0.6662,-0.0461,-13.957,0.1533,-0.9703
-0.2228,-0.625,0.2234,-31.015,0.1587,-30.59
-0.6242,-11.263,-0.3642,11.758,10.923,-40.504
0.0577,-0.8196,-0.207,14.102,0.5112,0.7452
0.424,-0.0686,-11.927,-0.3769,21.368,14.58
-15.003,-0.0799,0.2108,18.766,-0.1677,17.275
0.1577,-0.5866,0.1703,-16.181,-11.166,-23.265
-0.215,-0.7684,-0.1182,-10.561,-0.1907,0.7961
-0.2821,-0.7412,-0.1093,-0.9202,-0.6257,11.238
-0.0321,-0.5039,0.2219,14.436,0.1962,0.8387
-0.7704,0.4756,-11.944,-19.709,-28.834,-14.212
19.648,-0.9142,-12.222,-0.6741,-17.281,-28.874
-27.819,0.0307,0.5536,27.247,0.8035,12.883
0.1944,-0.9079,0.0619,-16.3,0.495,-24.77
0.3341,-0.6732,-0.2438,-0.5043,0.0992,-10.197
0.1434,-13.242,-0.3617,-0.3067,0.2843,-0.2248
-0.3259,-10.765,-0.1697,-10.249,-0.4154,13.087
0.0972,-0.532,-0.0582,0.1167,-0.7152,-14.527
-0.568,-13.142,-0.4244,21.669,-0.2346,-25.309
-0.0047,-0.5332,-0.389,0.5319,-0.4205,-16.446
-0.0245,-0.3316,0.1751,0.9296,10.879,-16.816
0.193,0.7672,-0.1266,-0.7795,29.859,-0.0371
0.3348,-10.554,-0.2,0.8233,-0.1705,12.093
0.1651,-11.712,-0.4072,23.29,0.7641,21.541
-0.5016,0.2747,-0.3871,-0.8693,0.1648,-20.394
-0.3899,-0.9961,-0.1028,-0.3711,0.9746,0.9934
0.0565,-0.6951,0.089,-16.174,0.5905,-0.8147
-0.8514,-0.3562,0.2898,14.368,0.7525,0.5815
-0.9214,0.0775,0.108,17.412,-0.7056,-0.6391
0.0926,-0.6814,0.2451,-10.487,-0.6712,-0.188
-0.0952,-0.3399,0.2269,0.538,0.6095,-13.484
31.498,-0.7734,-15.01,0.4401,-0.1919,-30.096
-15.215,0.6371,-0.3462,-17.684,-0.092,-0.7544
-0.2188,-0.732,-0.0529,-0.7647,0.8217,22.057
-0.4198,-12.653,-0.1065,-14.59,0.8022,11.942
-15.512,0.7236,-0.2536,-17.848,-0.9423,-0.7827
0.5005,-11.509,-0.0931,-16.606,-0.8545,-12.203
-0.9451,0.5767,-0.2531,-10.121,-0.1344,-13.769
-13.772,-0.1182,0.2622,19.948,0.45,0.9423
-25.36,-0.4926,-0.0599,-22.225,-10.824,-35.874
-0.241,-0.9699,-0.2955,-0.6335,13.621,13.96
-11.844,0.6119,-0.1776,-18.963,0.13,-0.6165
0.0974,-0.5558,0.2487,-0.8551,-0.2776,-11.715
-0.3363,-0.7781,-0.2587,0.0358,-0.539,-0.0386
0.1001,0.6859,-0.2691,-10.093,-0.0009,0.6073
-0.1454,-0.777,0.1932,0.8697,-0.5598,-0.1725
0.2987,-11.024,-0.1585,12.998,0.5655,40.702
-0.0614,-12.158,-0.2707,-18.315,-0.2402,14.264
-0.3796,-11.84,-0.3608,-11.774,0.9676,0.6951
0.7211,-12.249,-0.6404,11.25,10.754,39.512
-0.063,0.5733,-0.2074,13.351,0.9169,25.183
-0.744,0.9043,-0.0043,-12.869,0.7836,-0.0338
0.3521,-12.878,-0.4026,0.8873,-0.17,0.3142
0.3208,-0.681,-0.235,0.6231,10.493,0.8982
-0.4778,-12.379,-0.2673,10.683,0.4672,-26.677
0.1953,-0.7677,-0.1405,-0.3218,0.1262,-0.3808
-18.705,0.6582,0.023,-25.026,-0.9719,-12.222
-0.1616,-0.7419,0.2351,11.895,-0.5792,-0.6766
-0.3684,-0.8847,-0.2229,0.5434,0.2017,-10.343
-0.359,-0.7077,-0.2953,0.7908,-0.2759,-0.6002
-12.525,-0.1848,-0.1188,18.108,-0.1977,0.9409
-0.4708,-12.273,-0.358,10.279,-0.3088,-30.364
-0.1763,-11.47,-0.2739,-19.248,0.2049,18.684
0.1954,-0.8013,-0.3205,13.108,-13.288,-16.926
-0.3082,-11.449,-0.2955,-11.924,-19.749,13.674
-0.028,0.6776,-0.1876,-0.9134,0.9148,-13.357
-0.2914,-14.811,-0.3479,-17.3,0.2869,0.6514
-0.4038,-10.187,-0.1735,-0.9166,0.7577,0.9054
0.0205,-0.6005,-0.0095,-10.842,0.1564,-0.6441
-0.5397,-13.687,-0.2729,-0.7781,-0.1154,0.3617
-22.007,0.1526,0.0683,25.99,-0.1712,16.998
-33.948,-0.2832,0.1304,-23.093,-0.1007,-0.9924
