0.3721,0.4098,-0.3048,-0.6478,-0.2552,-21.934
0.2689,-0.8114,-0.0921,-15.712,0.5893,-14.566
0.34,-0.8543,-0.0957,0.032,0.4533,33.529
17.937,0.4319,-11.155,0.1409,-13.081,-21.022
0.1024,-0.5335,0.2202,-0.4699,0.0613,-33.191
-0.8403,-0.6136,0.2333,-21.843,16.71,-38.735
-0.2832,-0.7794,-0.2712,0.1261,0.7727,-0.0999
-0.0831,-0.5877,-0.0618,26.7,-0.3245,0.1012
-0.5892,-12.93,-0.1857,-0.9351,11.819,15.914
-0.7109,0.142,-0.2513,0.8361,0.0177,31.332
-0.5096,0.3917,-0.0764,22.924,11.509,33.723
-0.3054,-0.6693,-0.2749,0.3323,-28.951,-0.6933
-0.1261,-11.934,-0.4178,-10.702,-0.1318,0.819
0.3699,0.7572,-0.0439,0.5779,20.297,20.889
-0.3166,-10.301,-0.2895,14.557,-0.0989,-17.492
0.1543,-0.7311,-0.235,0.5287,0.1983,0.2191
0.3961,-0.816,-0.2444,-0.6056,-14.243,-0.9441
-15.7,0.195,0.0706,-18.069,-0.4867,-12.28
-0.4039,-0.8981,-0.2245,11.623,0.7632,-13.99
-0.4131,-11.739,-0.3837,15.974,-0.1451,-22.665
-0.3461,-11.283,-0.1438,-0.6577,10.995,10.408
0.0779,-11.503,-0.4434,-0.5531,0.2493,-10.415
-11.143,0.4146,-0.0903,-12.76,-0.6221,-0.4682
0.2728,-0.8019,-0.0784,-0.8471,0.0152,-20.798
-14.92,0.0019,-0.7502,-20.968,-20.067,-16.481
-12.772,-0.3839,0.1049,-18.8,0.3282,-35.561
0.344,0.0132,0.0852,-16.134,20.36,-25.998
-0.1791,-0.7058,-0.2067,0.207,-0.312,-0.113
0.1931,0.506,-0.2532,0.8157,0.0738,28.184
-0.0508,0.7805,-0.2153,-0.9004,-0.5116,-0.088
0.4551,-0.9772,-0.1958,11.337,0.6458,29.052
-0.3485,-0.8469,-0.3363,0.4576,17.536,-0.0385
-0.0003,-0.425,0.1201,-0.349,0.2084,-17.076
0.3992,-13.283,-0.285,-18.772,0.3325,-18.033
-0.5343,-0.7288,-0.2294,0.5561,0.9143,-0.1539
-0.3579,-11.281,-0.1728,-12.327,-0.319,15.582
