0.3132,-11.655,-0.2047,0.5184,-17.908,0.1995,0
-0.2063,-12.299,-0.2084,0.825,-0.172,-0.6566,0
-0.2467,-0.8424,-0.2904,0.1509,-18.145,-0.1998,0
18.988,-15.162,-21.268,0.2852,0.415,34.344,1
16.405,-0.681,-16.313,0.1486,0.3752,23.886,1
-0.5433,-0.6288,0.2382,-26.235,-14.775,-14.129,1
-0.2584,-0.495,-0.0623,-0.3582,-0.797,-0.4774,0
0.3343,0.2194,-0.4076,-0.3179,-0.6192,-27.665,1
-0.0571,-0.5658,0.1956,-10.355,0.2435,-17.363,1
-0.5035,-11.565,-0.2914,0.8798,-0.5212,-13.231,0
0.3092,0.6932,-0.607,-0.2793,0.7579,0.1787,1
24.668,-11.093,-17.981,0.3157,-0.937,-28.291,1
0.1954,-0.6263,0.014,-0.0326,-0.6024,-0.417,0
0.181,0.5321,-0.516,-0.4322,0.9149,0.6226,1
0.4704,0.9254,-0.2556,0.0454,0.017,0.7182,1
0.2468,0.6392,-0.3646,-0.5331,13.843,-0.1753,1
0.2567,-14.61,-0.3316,21.094,-0.9356,27.805,0
0.1452,-0.7373,-0.1095,-0.8709,0.1677,-19.876,0
0.2995,-10.283,-0.0495,-18.693,-0.0212,-20.745,0
34.33,-0.9768,-0.5693,-24.103,26.212,41.936,1
-0.261,-0.7332,-0.0795,-12.566,-0.2458,13.866,0
21.288,-0.6843,-21.108,-0.802,-0.3104,-31.587,1
-0.3896,-0.6974,-0.082,0.1058,29.936,0.7508,0
0.2538,-14.606,-0.5846,0.3148,0.2922,-24.223,1
-0.2408,-10.973,-0.3465,-0.4404,0.3473,0.5591,0
-13.385,0.67,0.0978,-24.232,-0.6818,-15.981,1
-0.2844,-11.155,-0.3142,10.561,0.7362,-14.906,0
0.153,-10.583,-0.1087,-0.0071,20.164,0.3817,0
12.701,-0.9726,-10.879,0.4106,-12.664,-28.982,1
0.6042,0.2285,-0.8986,-0.7866,20.122,10.275,1
-0.437,-14.556,-0.5095,-0.0941,12.837,-0.0525,0
-0.37,-12.856,-0.2452,0.8576,-0.94,-23.647,0
15.155,-14.648,-10.556,-0.3382,12.361,-33.672,1
-16.053,0.0394,0.0252,15.781,-0.544,12.962,1
0.3881,-0.9455,-0.3068,0.573,12.449,21.126,0
11.313,-0.123,-15.316,0.6545,-0.8808,-38.462,1
23.85,-0.4305,-22.045,-0.0457,0.1372,-31.65,1
-0.0686,0.8322,-0.1629,-0.2291,0.6792,0.1057,1
18.34,0.7022,-13.409,10.575,10.307,-23.362,1
0.4209,-11.427,-0.2653,-10.334,-12.819,-0.5954,0
-0.5638,0.4386,-0.3185,16.378,0.2787,25.887,1
-0.2727,-12.236,-0.2619,0.4455,-0.6506,-0.6581,0
-0.748,-0.4755,0.5966,15.635,-0.0745,0.2933,1
12.517,-0.9619,-18.717,0.3343,15.433,14.635,1
0.4768,-10.421,-0.2631,0.3633,0.9938,22.509,0
-0.4109,-0.3212,0.0775,18.688,11.87,-0.2184,1
-0.1747,-0.6758,0.1889,-16.258,0.3521,-34.981,1
0.2236,0.43,-0.1111,0.828,-0.2841,26.163,1
0.1174,-15.614,-0.4244,-0.8099,0.1796,0.061,0
-0.3127,0.2974,-0.2424,11.385,0.774,31.602,1
-11.962,0.3156,-0.3111,18.132,-22.23,14.383,1
0.5548,0.3504,-0.7522,-0.9497,18.158,0.775,1
-0.397,-0.9464,-0.2483,0.8044,11.57,-10.662,0
-16.444,0.0148,-0.2733,-16.51,-12.755,-34.854,1
0.9007,-0.051,-0.6802,-20.996,29.324,10.892,1
0.303,-11.142,-0.2778,0.466,-0.0039,0.4048,0
-0.3142,-0.3866,0.1061,16.771,0.3823,-0.3952,1
-38.07,0.4966,0.6009,-30.993,-10.662,-38.438,1
-34.849,-0.0172,0.7778,43.434,17.193,20.949,1
-0.085,0.725,-0.1994,-0.7084,0.5983,11.93,1
25.111,-0.7521,-17.962,0.1517,0.0132,-34.99,1
-0.3275,-0.9316,-0.2813,0.3343,0.0752,-0.018,0
-0.2993,-0.9784,-0.2948,0.58,0.4416,-0.3172,0
