-0.3985,-0.6596,-0.3565,0.2603,-0.3598,-0.3036,0
-0.504,-0.2989,0.3005,12.297,-0.0927,-0.3601,1
0.3433,-0.8728,-0.0025,-0.3224,0.7505,0.1948,0
0.0255,0.5927,-0.0941,-10.823,-0.1704,-26.071,1
-0.3465,10.602,-0.0381,-0.9357,0.0277,-0.4669,1
-0.3946,-13.73,-0.478,0.7907,17.793,-0.7287,0
-0.8122,-0.4207,-0.2303,-32.865,-22.554,-25.004,1
-0.2819,-0.9056,-0.1044,-14.351,0.1489,15.609,0
26.381,-17.163,-18.403,0.7786,0.3956,32.607,1
-0.015,-0.4872,0.1703,0.0562,0.463,-10.987,1
-0.3856,-0.8365,-0.2408,0.4878,-40.797,-0.5317,0
0.4125,-11.456,-0.2257,-12.338,26.929,-0.9717,0
0.2422,-0.8945,-0.1376,0.7982,0.5454,13.204,0
-21.62,-0.144,-0.5732,24.233,-0.1968,25.968,1
-0.3098,-0.5831,-0.1059,0.1437,-0.3737,0.0285,0
-0.2998,-0.9175,-0.2821,21.162,0.3392,-19.562,0
-0.5755,-0.6665,0.5266,13.238,0.003,12.696,1
0.1469,-0.7824,-0.1051,-13.916,-0.4663,-18.807,0
0.0901,0.7995,-0.1315,-0.3801,0.4726,-17.268,1
0.4464,-13.764,-0.2443,-12.544,0.1098,-0.5405,0
-0.3214,-0.6559,-0.1743,0.1765,-10.301,-0.9115,0
-0.0962,-0.4853,0.0754,0.6812,-10.12,0.842,1
-0.167,-11.492,-0.2624,12.05,-0.4188,-13.027,0
0.2571,-0.9721,-0.1146,-0.896,10.327,-0.3934,0
-38.75,0.5896,0.3958,29.025,19.757,33.202,1
0.1748,-10.283,-0.4316,0.6278,-11.667,0.5251,0
-0.3286,-0.7977,-0.2435,0.2491,-15.17,-0.4372,0
-0.374,-12.601,-0.3409,-0.5073,-0.4888,0.3439,0
-25.254,0.754,0.3021,34.321,-15.099,27.746,1
0.2478,-0.7822,-0.0647,-18.513,0.3279,-16.242,0
-0.208,-0.5478,0.3199,0.8874,-0.3824,-0.0494,1
0.7317,-13.179,-15.104,-13.047,-0.45,-41.766,1
-0.3113,-0.6996,-0.08,-0.4686,-0.5215,0.6595,0
-0.2319,-0.7275,-0.1178,-0.6449,-0.5377,0.9088,0
0.3412,-0.8537,-0.2223,0.9966,0.1698,0.9166,0
0.1117,-0.561,0.2423,0.0425,0.0459,20.229,1
-0.3052,-12.056,-0.2248,-14.393,0.6904,0.2184,0
-0.2591,-0.9159,-0.1335,-10.365,0.3268,19.305,0
0.3306,-12.371,-0.1035,-0.9806,-13.287,-14.387,0
-0.4798,-0.9209,-0.1617,0.7197,-21.148,-23.106,0
-0.4647,-12.293,-0.2913,-12.244,-0.1279,0.3414,0
-0.1654,-0.6507,0.178,-18.504,0.3413,-28.568,1
0.3799,0.7612,-0.1458,-0.2133,10.929,0.8243,1
-26.394,-0.1886,0.0915,-21.588,-24.855,-13.036,1
24.556,-0.8935,-14.815,-0.6322,-20.71,-29.186,1
0.4641,-14.75,-0.3369,-15.289,12.802,-14.565,0
0.3707,-11.59,-0.2625,20.792,-0.8528,33.515,0
0.3125,-0.7024,-0.0331,-0.8709,0.3302,25.428,1
0.5056,-12.337,-0.5244,0.6177,-0.7178,0.309,0
-0.0143,-0.6093,0.0781,0.7901,-0.5991,0.1747,1
0.1423,0.6781,-0.294,-0.4407,0.8922,-18.979,1
-0.315,-0.9955,-0.2462,0.9352,-0.2198,-17.966,0
-0.251,-0.7854,-0.0694,-0.5742,0.5676,13.975,0
-0.5275,-0.8554,-0.1333,0.3114,-17.208,-14.519,0
-0.4072,-11.444,-0.2359,-15.499,10.959,10.694,0
0.4999,-10.738,-0.3386,-0.733,-12.988,-0.781,0
0.1845,-13.997,-0.4753,-0.6609,-0.5466,-0.3455,0
-0.2859,-0.4286,0.0918,-16.251,-10.968,-16.858,1
0.1241,0.748,-0.1052,0.0828,14.709,0.7088,1
0.8022,0.3198,-0.8359,0.2991,-0.0945,-39.003,1
-0.3117,-13.473,-0.3964,-0.8961,0.8407,0.7103,0
0.2157,0.4327,-0.1057,0.0889,-0.7788,17.761,1
-0.3898,-12.193,-0.2013,10.566,-0.0371,-0.6439,0
13.376,-0.8697,-0.8594,-0.1225,-22.144,-28.393,1
-0.1188,-0.4314,-0.115,-0.6746,-0.8857,0.9005,0
-0.6762,-13.527,-0.2329,-12.168,17.747,20.983,0
0.1512,-0.8248,-0.0335,-19.418,-0.3441,-19.724,0
0.2966,-12.124,-0.0912,-0.9463,-14.686,-16.413,0
-0.2758,-0.7881,-0.0432,-0.7033,0.4464,14.909,0
0.0698,0.8929,-0.1065,-0.0796,13.217,0.855,1
0.5855,-0.8095,-0.2669,0.2423,0.6602,13.651,0
0.5777,-10.798,-0.4135,19.605,-12.48,27.196,0
0.1527,-12.478,-0.4065,-0.0234,0.1909,0.003,0
0.8105,0.0256,-0.8034,0.5866,-32.121,-26.713,1
