-0.2058,0.7476,-0.0535,-0.4102,10.396,-11.001,1
-0.267,-0.9388,-0.1554,-17.086,0.2556,22.327,0
-0.3274,10.387,-0.0424,-0.943,0.4827,-0.375,1
0.2346,-13.819,-0.2295,-18.183,-10.512,-13.631,0
-0.4133,-0.2355,0.176,0.7874,0.1592,-17.796,1
-0.2719,-0.7758,0.2182,-17.614,0.1073,27.177,1
24.581,-11.173,-20.711,-0.2729,-17.66,-28.628,1
-0.4583,-0.8763,-0.2352,0.5902,13.95,-0.5569,0
-0.2378,-11.137,-0.3045,11.383,-0.0299,-16.333,0
-0.4438,-0.5039,0.4115,10.992,-0.8114,-0.561,1
15.166,-0.0513,-22.255,-0.6901,-0.0598,-37.525,1
0.1331,-0.5175,0.0138,-0.3106,15.074,0.8075,1
-0.3039,-0.7046,-0.1883,-0.0623,-0.8846,-0.3034,0
-0.2548,-0.4438,-0.0908,0.0777,-0.3029,-0.106,0
0.2324,-0.5666,0.2971,0.6835,14.663,-0.5928,1
11.303,-10.992,-10.235,0.8662,10.099,39.071,1
0.565,-0.7847,-0.8726,17.504,0.6555,32.164,1
0.3242,-0.8554,-0.0045,-0.5419,0.0372,-23.026,0
0.3083,0.696,-0.1234,12.567,10.648,16.189,1
-0.2136,-0.8194,-0.2646,-0.0817,-28.659,-0.2651,0
-0.1398,-12.481,-0.2029,0.9644,0.2027,-10.628,0
-0.6586,-0.0992,0.1379,0.5895,0.8093,-0.4371,1
-0.4399,-12.035,-0.3616,-15.239,-0.5296,11.621,0
0.1215,0.6624,-0.4597,-0.3492,0.6887,-12.283,1
0.3868,-13.574,-0.0839,-16.952,0.6706,-28.25,0
0.3056,-0.8865,0.0855,-0.3585,0.1818,-13.597,0
25.457,-0.3138,-16.165,-0.3938,-12.35,-31.379,1
-0.4306,-12.34,-0.2577,0.8913,0.0574,-15.709,0
-14.115,0.5352,-0.3396,16.283,-12.329,27.097,1
0.5222,0.5712,-0.5509,-0.8204,0.8364,-0.6428,1
0.2913,-12.091,-0.2274,0.7358,0.9037,12.947,0
0.2298,-0.5797,0.2376,0.2642,-0.5442,-0.7022,1
0.2001,-10.456,-0.2374,-10.884,-0.7806,-11.171,0
0.806,-0.1251,-10.485,0.6153,18.636,18.096,1
-24.501,-0.1668,-0.5857,19.772,30.364,32.284,1
