-0.75,0.5536,0.0852,-22.489,0.0313,-0.7656,1
-0.4844,-0.8843,-0.2877,26.007,19.204,-39.617,0
-0.5005,-11.544,-0.3171,17.143,-0.4136,-34.622,0
0.2794,0.7841,-0.4298,-0.3375,0.255,-21.671,1
-0.5319,-11.924,-0.2691,13.927,-0.2479,-31.882,0
-0.4064,-10.023,-0.2692,24.025,0.4165,-30.603,0
27.058,-15.465,-23.543,19.933,-0.8009,56.056,1
0.8871,-0.4753,-0.9484,0.2678,0.8674,12.192,1
0.6486,0.0855,-0.6468,-0.1677,-0.0027,0.2375,1
-0.2749,-0.7281,-0.0233,-0.6215,-0.335,14.217,0
20.536,-14.099,-13.448,-0.9632,-0.0318,-25.205,1
-0.6823,0.6501,-0.2255,-0.8803,0.3336,-0.2297,1
-0.5725,-12.128,-0.0942,-0.4218,19.698,18.837,0
0.2997,-12.501,-0.3863,-13.155,0.3654,-0.8501,0
0.2115,0.5003,-0.2146,-10.244,10.705,-10.94,1
-0.3893,-0.6181,0.4425,0.5258,0.6885,27.048,1
-0.041,0.7281,-0.0505,-0.5887,-0.0682,-18.253,1
-0.2755,-0.6548,-0.26,-0.7421,-0.1897,0.3908,0
17.248,0.3207,-13.293,0.1178,-0.1126,-32.767,1
-0.4996,0.0961,-0.3147,0.9023,10.767,39.596,1
15.1,-0.6803,-12.458,-0.3343,-0.6798,-28.32,1
-0.8135,0.027,0.2797,12.79,13.91,27.24,1
-0.2625,-0.8298,-0.1052,-10.352,0.3107,26.655,0
-0.2572,-0.8688,-0.0518,-14.736,0.4736,32.853,0
13.198,-0.0227,-11.648,0.1746,-0.0658,-29.826,1
0.543,-13.488,-0.2877,11.263,-0.3002,14.664,0
-0.2656,-13.98,-0.1636,-14.648,-0.6855,18.393,0
-0.5235,-11.504,-0.5167,0.2794,11.525,-0.0303,0
-14.575,0.5042,-0.1177,-21.992,-15.338,-0.7994,1
0.1205,-12.125,-0.2294,16.659,-0.1312,24.648,0
0.2002,-0.7803,0.0339,0.9298,-0.3719,27.439,1
0.4222,-0.7711,-0.0723,-10.616,0.6758,-24.766,0
0.6327,-0.152,-12.26,-0.0844,19.013,22.696,1
-0.2661,-0.4752,-0.07,-0.4087,-0.6287,0.0874,0
0.4062,-11.473,-0.2111,0.9905,11.111,25.397,0
-0.4006,-0.7003,-0.1449,0.5852,0.111,-0.7702,0
-0.0468,-0.8455,0.3665,0.9436,0.6203,23.067,1
0.0715,-0.5358,0.0944,-0.0386,0.0981,14.111,1
-0.2316,-0.9234,-0.0654,-0.5109,21.317,19.832,0
-43.755,-0.5834,0.3728,-21.577,-0.7464,-31.179,1
0.1088,-0.7553,-0.106,0.2262,-0.6324,0.0823,0
-0.0648,0.6138,-0.2232,-0.5287,0.804,-15.345,1
0.3154,0.5625,-0.1264,0.046,20.08,14.395,1
0.4112,-0.7838,-13.699,-0.1561,21.021,13.996,1
0.7184,0.08,-0.691,-0.322,-0.5188,-35.209,1
-0.3241,-0.8001,-0.058,0.3166,-0.692,-0.8367,0
-0.3515,-11.093,-0.137,-0.9566,0.5223,21.232,0
-16.906,0.1737,-0.1248,-18.462,-11.278,-0.8084,1
-0.2634,-11.677,-0.2771,-11.615,0.9568,16.19,0
0.4454,0.2238,-0.9334,-0.029,13.464,20.685,1
